event,match_id,date,year,round,team,opponent,score,opponent_score,result,rating_before,rating_after,rating_change,venue
match,11192.0,1992-04-26 03:10:00+00:00,1992,6,Fitzroy,Geelong,77.0,175.0,loss,1463.2244143718742,1458.796858024975,-4.427556346899129,Kardinia Park
match,11193.0,1992-04-26 03:10:00+00:00,1992,6,Richmond,West Coast,96.0,97.0,loss,1463.6994441754846,1462.8987295304255,-0.8007146450590871,M.C.G.
match,11193.0,1992-04-26 03:10:00+00:00,1992,6,West Coast,Richmond,97.0,96.0,win,1540.686443534751,1541.4871581798102,0.8007146450590871,M.C.G.
match,11194.0,1992-05-02 03:10:00+00:00,1992,7,Collingwood,North Melbourne,116.0,66.0,win,1530.029425340249,1534.2472345844055,4.2178092441566735,Victoria Park
match,11194.0,1992-05-02 03:10:00+00:00,1992,7,North Melbourne,Collingwood,66.0,116.0,loss,1498.2763122256958,1494.0585029815393,-4.2178092441566735,Victoria Park
match,11195.0,1992-05-02 03:10:00+00:00,1992,7,Hawthorn,Richmond,172.0,93.0,win,1537.0365627134954,1541.078166265759,4.04160355226352,Waverley Park
match,11195.0,1992-05-02 03:10:00+00:00,1992,7,Richmond,Hawthorn,93.0,172.0,loss,1462.8987295304255,1458.857125978162,-4.04160355226352,Waverley Park
match,11196.0,1992-05-02 03:10:00+00:00,1992,7,Melbourne,Sydney,96.0,96.0,draw,1502.5671595693893,1502.5671595693893,-0.0,M.C.G.
match,11196.0,1992-05-02 03:10:00+00:00,1992,7,Sydney,Melbourne,96.0,96.0,draw,1461.2768037096052,1461.2768037096052,0.0,M.C.G.
match,11197.0,1992-05-02 03:10:00+00:00,1992,7,St Kilda,Adelaide,139.0,65.0,win,1513.3846775568338,1518.3201574945138,4.935479937680031,Moorabbin Oval
match,11197.0,1992-05-02 03:10:00+00:00,1992,7,Adelaide,St Kilda,65.0,139.0,loss,1497.2459837206209,1492.310503782941,-4.935479937680031,Moorabbin Oval
match,11198.0,1992-05-03 03:10:00+00:00,1992,7,Brisbane Lions,Geelong,75.0,239.0,loss,1443.9528296048322,1437.047365985939,-6.905463618893195,Carrara
match,11198.0,1992-05-03 03:10:00+00:00,1992,7,Geelong,Brisbane Lions,239.0,75.0,win,1531.5524847267186,1538.4579483456118,6.905463618893195,Carrara
match,11199.0,1992-05-03 03:10:00+00:00,1992,7,Western Bulldogs,Carlton,128.0,72.0,win,1509.8955757383071,1514.5700187105826,4.674442972275497,M.C.G.
match,11199.0,1992-05-03 03:10:00+00:00,1992,7,Carlton,Western Bulldogs,72.0,128.0,loss,1498.6056393073154,1493.9311963350399,-4.674442972275497,M.C.G.
match,11200.0,1992-05-03 03:10:00+00:00,1992,7,Fitzroy,West Coast,102.0,82.0,win,1458.796858024975,1463.3733648560317,4.5765068310565,North Hobart
match,11200.0,1992-05-03 03:10:00+00:00,1992,7,West Coast,Fitzroy,82.0,102.0,loss,1541.4871581798102,1536.9106513487536,-4.5765068310565,North Hobart
match,11201.0,1992-05-07 08:40:00+00:00,1992,8,Collingwood,Carlton,72.0,105.0,loss,1534.2472345844055,1527.7801668185677,-6.467067765837805,M.C.G.
match,11201.0,1992-05-07 08:40:00+00:00,1992,8,Carlton,Collingwood,105.0,72.0,win,1493.9311963350399,1500.3982641008777,6.467067765837805,M.C.G.
match,11202.0,1992-05-08 08:40:00+00:00,1992,8,Sydney,Brisbane Lions,135.0,61.0,win,1461.2768037096052,1466.0732830007407,4.796479291135482,S.C.G.
match,11202.0,1992-05-08 08:40:00+00:00,1992,8,Brisbane Lions,Sydney,61.0,135.0,loss,1437.047365985939,1432.2508866948035,-4.796479291135482,S.C.G.
match,11203.0,1992-05-09 03:10:00+00:00,1992,8,Geelong,Adelaide,210.0,87.0,win,1538.4579483456118,1543.4446827895795,4.986734443967565,Kardinia Park
match,11203.0,1992-05-09 03:10:00+00:00,1992,8,Adelaide,Geelong,87.0,210.0,loss,1492.310503782941,1487.3237693389733,-4.986734443967565,Kardinia Park
match,11204.0,1992-05-09 03:10:00+00:00,1992,8,North Melbourne,Essendon,132.0,80.0,win,1494.0585029815393,1499.1283126590981,5.069809677558868,Princes Park
match,11204.0,1992-05-09 03:10:00+00:00,1992,8,Essendon,North Melbourne,80.0,132.0,loss,1512.993800051726,1507.9239903741673,-5.069809677558868,Princes Park
match,11205.0,1992-05-09 03:10:00+00:00,1992,8,Richmond,Fitzroy,102.0,161.0,loss,1458.857125978162,1451.975240526483,-6.881885451678979,M.C.G.
match,11205.0,1992-05-09 03:10:00+00:00,1992,8,Fitzroy,Richmond,161.0,102.0,win,1463.3733648560317,1470.2552503077106,6.881885451678979,M.C.G.
match,11206.0,1992-05-09 03:10:00+00:00,1992,8,St Kilda,Melbourne,125.0,65.0,win,1518.3201574945138,1523.0064890026674,4.686331508153611,Waverley Park
match,11206.0,1992-05-09 03:10:00+00:00,1992,8,Melbourne,St Kilda,65.0,125.0,loss,1502.5671595693893,1497.8808280612357,-4.686331508153611,Waverley Park
match,11207.0,1992-05-10 03:10:00+00:00,1992,8,West Coast,Western Bulldogs,133.0,74.0,win,1536.9106513487536,1541.4695232957376,4.55887194698411,Subiaco
match,11207.0,1992-05-10 03:10:00+00:00,1992,8,Western Bulldogs,West Coast,74.0,133.0,loss,1514.5700187105826,1510.0111467635986,-4.55887194698411,Subiaco
match,11208.0,1992-05-15 08:40:00+00:00,1992,9,North Melbourne,Fitzroy,66.0,105.0,loss,1499.1283126590981,1492.4970893620339,-6.63122329706433,M.C.G.
match,11208.0,1992-05-15 08:40:00+00:00,1992,9,Fitzroy,North Melbourne,105.0,66.0,win,1470.2552503077106,1476.886473604775,6.63122329706433,M.C.G.
match,11209.0,1992-05-16 03:10:00+00:00,1992,9,Carlton,West Coast,82.0,106.0,loss,1500.3982641008777,1495.5817998830757,-4.816464217802031,Princes Park
match,11209.0,1992-05-16 03:10:00+00:00,1992,9,West Coast,Carlton,106.0,82.0,win,1541.4695232957376,1546.2859875135396,4.816464217802031,Princes Park
match,11210.0,1992-05-16 03:10:00+00:00,1992,9,Essendon,Geelong,124.0,181.0,loss,1507.9239903741673,1501.6221373699548,-6.3018530042124095,M.C.G.
match,11210.0,1992-05-16 03:10:00+00:00,1992,9,Geelong,Essendon,181.0,124.0,win,1543.4446827895795,1549.746535793792,6.3018530042124095,M.C.G.
match,11211.0,1992-05-16 03:10:00+00:00,1992,9,Hawthorn,Melbourne,120.0,48.0,win,1541.078166265759,1545.524655707441,4.446489441682116,Waverley Park
match,11211.0,1992-05-16 03:10:00+00:00,1992,9,Melbourne,Hawthorn,48.0,120.0,loss,1497.8808280612357,1493.4343386195535,-4.446489441682116,Waverley Park
match,11212.0,1992-05-17 03:10:00+00:00,1992,9,Brisbane Lions,Western Bulldogs,42.0,84.0,loss,1432.2508866948035,1427.110540712755,-5.1403459820484345,Carrara
match,11212.0,1992-05-17 03:10:00+00:00,1992,9,Western Bulldogs,Brisbane Lions,84.0,42.0,win,1510.0111467635986,1515.1514927456471,5.1403459820484345,Carrara
match,11213.0,1992-05-17 03:10:00+00:00,1992,9,Richmond,Sydney,134.0,102.0,win,1451.975240526483,1456.3200517981804,4.344811271697381,M.C.G.
match,11213.0,1992-05-17 03:10:00+00:00,1992,9,Sydney,Richmond,102.0,134.0,loss,1466.0732830007407,1461.7284717290433,-4.344811271697381,M.C.G.
match,11214.0,1992-05-17 08:40:00+00:00,1992,9,Adelaide,Collingwood,64.0,69.0,loss,1487.3237693389733,1484.8034649866067,-2.520304352366528,Football Park
match,11214.0,1992-05-17 08:40:00+00:00,1992,9,Collingwood,Adelaide,69.0,64.0,win,1527.7801668185677,1530.3004711709343,2.520304352366528,Football Park
match,11215.0,1992-05-22 08:40:00+00:00,1992,10,West Coast,Adelaide,118.0,78.0,win,1546.2859875135396,1549.8328471881678,3.54685967462824,W.A.C.A.
match,11215.0,1992-05-22 08:40:00+00:00,1992,10,Adelaide,West Coast,78.0,118.0,loss,1484.8034649866067,1481.2566053119785,-3.54685967462824,W.A.C.A.
match,11216.0,1992-05-23 03:10:00+00:00,1992,10,Carlton,Essendon,116.0,64.0,win,1495.5817998830757,1500.4423182956493,4.860518412573511,Princes Park
match,11216.0,1992-05-23 03:10:00+00:00,1992,10,Essendon,Carlton,64.0,116.0,loss,1501.6221373699548,1496.7616189573812,-4.860518412573511,Princes Park
match,11217.0,1992-05-23 03:10:00+00:00,1992,10,Geelong,Collingwood,66.0,81.0,loss,1549.746535793792,1545.0008549150643,-4.745680878727657,Waverley Park
match,11217.0,1992-05-23 03:10:00+00:00,1992,10,Collingwood,Geelong,81.0,66.0,win,1530.3004711709343,1535.046152049662,4.745680878727657,Waverley Park
match,11218.0,1992-05-23 03:10:00+00:00,1992,10,Melbourne,North Melbourne,140.0,104.0,win,1493.4343386195535,1497.7159446608648,4.2816060413113455,M.C.G.
match,11218.0,1992-05-23 03:10:00+00:00,1992,10,North Melbourne,Melbourne,104.0,140.0,loss,1492.4970893620339,1488.2154833207226,-4.2816060413113455,M.C.G.
match,11219.0,1992-05-23 03:10:00+00:00,1992,10,St Kilda,Brisbane Lions,168.0,60.0,win,1523.0064890026674,1526.9929975722025,3.9865085695350415,Moorabbin Oval
match,11219.0,1992-05-23 03:10:00+00:00,1992,10,Brisbane Lions,St Kilda,60.0,168.0,loss,1427.110540712755,1423.12403214322,-3.9865085695350415,Moorabbin Oval
match,11220.0,1992-05-23 03:10:00+00:00,1992,10,Western Bulldogs,Richmond,107.0,90.0,win,1515.1514927456471,1517.8726169800686,2.721124234421463,Western Oval
match,11220.0,1992-05-23 03:10:00+00:00,1992,10,Richmond,Western Bulldogs,90.0,107.0,loss,1456.3200517981804,1453.598927563759,-2.721124234421463,Western Oval
match,11221.0,1992-05-24 03:10:00+00:00,1992,10,Sydney,Hawthorn,85.0,146.0,loss,1461.7284717290433,1456.14551878963,-5.582952939413356,S.C.G.
match,11221.0,1992-05-24 03:10:00+00:00,1992,10,Hawthorn,Sydney,146.0,85.0,win,1545.524655707441,1551.1076086468545,5.582952939413356,S.C.G.
match,11222.0,1992-05-30 03:10:00+00:00,1992,11,Geelong,St Kilda,129.0,126.0,win,1545.0008549150643,1546.3994476564774,1.3985927414129438,Kardinia Park
match,11222.0,1992-05-30 03:10:00+00:00,1992,11,St Kilda,Geelong,126.0,129.0,loss,1526.9929975722025,1525.5944048307895,-1.3985927414129438,Kardinia Park
match,11223.0,1992-05-30 03:10:00+00:00,1992,11,Melbourne,Carlton,65.0,99.0,loss,1497.7159446608648,1491.7897365328345,-5.926208128030427,Waverley Park
match,11223.0,1992-05-30 03:10:00+00:00,1992,11,Carlton,Melbourne,99.0,65.0,win,1500.4423182956493,1506.3685264236797,5.926208128030427,Waverley Park
match,11224.0,1992-05-30 03:10:00+00:00,1992,11,Richmond,Brisbane Lions,142.0,83.0,win,1453.598927563759,1458.0269702126009,4.4280426488419256,M.C.G.
match,11224.0,1992-05-30 03:10:00+00:00,1992,11,Brisbane Lions,Richmond,83.0,142.0,loss,1423.12403214322,1418.695989494378,-4.4280426488419256,M.C.G.
match,11225.0,1992-05-30 03:10:00+00:00,1992,11,Fitzroy,Collingwood,92.0,89.0,win,1476.886473604775,1478.6719352371947,1.785461632419876,Princes Park
match,11225.0,1992-05-30 03:10:00+00:00,1992,11,Collingwood,Fitzroy,89.0,92.0,loss,1535.046152049662,1533.2606904172421,-1.785461632419876,Princes Park
match,11226.0,1992-05-31 03:10:00+00:00,1992,11,Adelaide,North Melbourne,142.0,107.0,win,1481.2566053119785,1485.6163901743516,4.359784862373,Football Park
match,11226.0,1992-05-31 03:10:00+00:00,1992,11,North Melbourne,Adelaide,107.0,142.0,loss,1488.2154833207226,1483.8556984583495,-4.359784862373,Football Park
match,11227.0,1992-05-31 03:10:00+00:00,1992,11,Essendon,Sydney,116.0,73.0,win,1496.7616189573812,1500.6782567351602,3.9166377777788783,M.C.G.
match,11227.0,1992-05-31 03:10:00+00:00,1992,11,Sydney,Essendon,73.0,116.0,loss,1456.14551878963,1452.228881011851,-3.9166377777788783,M.C.G.
match,11228.0,1992-05-31 03:10:00+00:00,1992,11,Western Bulldogs,Hawthorn,109.0,75.0,win,1517.8726169800686,1522.5749733178384,4.702356337769651,Western Oval
match,11228.0,1992-05-31 03:10:00+00:00,1992,11,Hawthorn,Western Bulldogs,75.0,109.0,loss,1551.1076086468545,1546.4052523090847,-4.702356337769651,Western Oval
match,11229.0,1992-06-05 08:40:00+00:00,1992,12,North Melbourne,West Coast,66.0,110.0,loss,1483.8556984583495,1478.4616675082293,-5.3940309501201344,M.C.G.
match,11229.0,1992-06-05 08:40:00+00:00,1992,12,West Coast,North Melbourne,110.0,66.0,win,1549.8328471881678,1555.226878138288,5.3940309501201344,M.C.G.
match,11230.0,1992-06-06 03:10:00+00:00,1992,12,Essendon,Richmond,130.0,79.0,win,1500.6782567351602,1504.7527849888297,4.074528253669497,M.C.G.
match,11230.0,1992-06-06 03:10:00+00:00,1992,12,Richmond,Essendon,79.0,130.0,loss,1458.0269702126009,1453.9524419589313,-4.074528253669497,M.C.G.
match,11231.0,1992-06-06 03:10:00+00:00,1992,12,Fitzroy,Western Bulldogs,84.0,146.0,loss,1478.6719352371947,1472.3753433426257,-6.296591894569026,Princes Park
match,11231.0,1992-06-06 03:10:00+00:00,1992,12,Western Bulldogs,Fitzroy,146.0,84.0,win,1522.5749733178384,1528.8715652124074,6.296591894569026,Princes Park
match,11232.0,1992-06-07 03:10:00+00:00,1992,12,Brisbane Lions,Melbourne,103.0,77.0,win,1418.695989494378,1423.5605451158222,4.864555621444183,Carrara
match,11232.0,1992-06-07 03:10:00+00:00,1992,12,Melbourne,Brisbane Lions,77.0,103.0,loss,1491.7897365328345,1486.9251809113903,-4.864555621444183,Carrara
match,11233.0,1992-06-07 03:10:00+00:00,1992,12,Carlton,Geelong,90.0,118.0,loss,1506.3685264236797,1501.293344595241,-5.075181828438615,M.C.G.
match,11233.0,1992-06-07 03:10:00+00:00,1992,12,Geelong,Carlton,118.0,90.0,win,1546.3994476564774,1551.474629484916,5.075181828438615,M.C.G.
match,11234.0,1992-06-08 03:10:00+00:00,1992,12,Collingwood,St Kilda,76.0,77.0,loss,1533.2606904172421,1532.256934400937,-1.0037560163050856,M.C.G.
match,11234.0,1992-06-08 03:10:00+00:00,1992,12,St Kilda,Collingwood,77.0,76.0,win,1525.5944048307895,1526.5981608470945,1.0037560163050856,M.C.G.
match,11235.0,1992-06-08 03:10:00+00:00,1992,12,Hawthorn,Adelaide,102.0,103.0,loss,1546.4052523090847,1545.2819854055413,-1.123266903543452,Waverley Park
match,11235.0,1992-06-08 03:10:00+00:00,1992,12,Adelaide,Hawthorn,103.0,102.0,win,1485.6163901743516,1486.7396570778951,1.123266903543452,Waverley Park
match,11236.0,1992-06-13 03:10:00+00:00,1992,13,Carlton,Adelaide,115.0,92.0,win,1501.293344595241,1504.8455855018594,3.5522409066184335,Princes Park
match,11236.0,1992-06-13 03:10:00+00:00,1992,13,Adelaide,Carlton,92.0,115.0,loss,1486.7396570778951,1483.1874161712767,-3.5522409066184335,Princes Park
match,11237.0,1992-06-13 03:10:00+00:00,1992,13,Hawthorn,Fitzroy,145.0,89.0,win,1545.2819854055413,1549.0038281352222,3.721842729680853,Waverley Park
match,11237.0,1992-06-13 03:10:00+00:00,1992,13,Fitzroy,Hawthorn,89.0,145.0,loss,1472.3753433426257,1468.6535006129448,-3.721842729680853,Waverley Park
match,11238.0,1992-06-13 03:10:00+00:00,1992,13,North Melbourne,Geelong,115.0,192.0,loss,1478.4616675082293,1472.3448226732776,-6.116844834951622,M.C.G.
match,11238.0,1992-06-13 03:10:00+00:00,1992,13,Geelong,North Melbourne,192.0,115.0,win,1551.474629484916,1557.5914743198678,6.116844834951622,M.C.G.
match,11239.0,1992-06-13 03:10:00+00:00,1992,13,St Kilda,Sydney,157.0,104.0,win,1526.5981608470945,1530.2449018761472,3.646741029052606,Moorabbin Oval
match,11239.0,1992-06-13 03:10:00+00:00,1992,13,Sydney,St Kilda,104.0,157.0,loss,1452.228881011851,1448.5821399827983,-3.646741029052606,Moorabbin Oval
match,11240.0,1992-06-14 03:10:00+00:00,1992,13,Brisbane Lions,Essendon,85.0,119.0,loss,1423.5605451158222,1418.7768720835384,-4.783673032283872,Carrara
match,11240.0,1992-06-14 03:10:00+00:00,1992,13,Essendon,Brisbane Lions,119.0,85.0,win,1504.7527849888297,1509.5364580211135,4.783673032283872,Carrara
match,11241.0,1992-06-14 03:10:00+00:00,1992,13,West Coast,Collingwood,62.0,63.0,loss,1555.226878138288,1554.187735507031,-1.039142631256979,Subiaco
match,11241.0,1992-06-14 03:10:00+00:00,1992,13,Collingwood,West Coast,63.0,62.0,win,1532.256934400937,1533.296077032194,1.039142631256979,Subiaco
match,11242.0,1992-06-14 03:10:00+00:00,1992,13,Western Bulldogs,Melbourne,161.0,54.0,win,1528.8715652124074,1533.780674365163,4.909109152755578,Western Oval
match,11242.0,1992-06-14 03:10:00+00:00,1992,13,Melbourne,Western Bulldogs,54.0,161.0,loss,1486.9251809113903,1482.0160717586348,-4.909109152755578,Western Oval
match,11243.0,1992-06-19 08:40:00+00:00,1992,14,North Melbourne,Brisbane Lions,137.0,102.0,win,1472.3448226732776,1475.8608166816155,3.515994008337896,M.C.G.
match,11243.0,1992-06-19 08:40:00+00:00,1992,14,Brisbane Lions,North Melbourne,102.0,137.0,loss,1418.7768720835384,1415.2608780752005,-3.515994008337896,M.C.G.
match,11244.0,1992-06-20 03:10:00+00:00,1992,14,Hawthorn,West Coast,60.0,74.0,loss,1549.0038281352222,1544.6379538265212,-4.365874308701058,Waverley Park
match,11244.0,1992-06-20 03:10:00+00:00,1992,14,West Coast,Hawthorn,74.0,60.0,win,1554.187735507031,1558.553609815732,4.365874308701058,Waverley Park
match,11245.0,1992-06-20 03:10:00+00:00,1992,14,Richmond,St Kilda,108.0,157.0,loss,1453.9524419589313,1448.5632883953342,-5.389153563597084,M.C.G.
match,11245.0,1992-06-20 03:10:00+00:00,1992,14,St Kilda,Richmond,157.0,108.0,win,1530.2449018761472,1535.6340554397443,5.389153563597084,M.C.G.
match,11246.0,1992-06-20 03:10:00+00:00,1992,14,Fitzroy,Carlton,133.0,114.0,win,1468.6535006129448,1472.585245220471,3.9317446075262708,Princes Park
match,11246.0,1992-06-20 03:10:00+00:00,1992,14,Carlton,Fitzroy,114.0,133.0,loss,1504.8455855018594,1500.9138408943331,-3.9317446075262708,Princes Park
match,11247.0,1992-06-21 03:10:00+00:00,1992,14,Collingwood,Western Bulldogs,82.0,76.0,win,1533.296077032194,1535.4679559179028,2.171878885708901,M.C.G.
match,11247.0,1992-06-21 03:10:00+00:00,1992,14,Western Bulldogs,Collingwood,76.0,82.0,loss,1533.780674365163,1531.608795479454,-2.171878885708901,M.C.G.
match,11248.0,1992-06-21 03:10:00+00:00,1992,14,Sydney,Geelong,83.0,158.0,loss,1448.5821399827983,1443.1531360206343,-5.4290039621639625,S.C.G.
match,11248.0,1992-06-21 03:10:00+00:00,1992,14,Geelong,Sydney,158.0,83.0,win,1557.5914743198678,1563.0204782820317,5.4290039621639625,S.C.G.
match,11249.0,1992-06-21 08:40:00+00:00,1992,14,Adelaide,Essendon,92.0,136.0,loss,1483.1874161712767,1477.1690450560586,-6.018371115218071,Football Park
match,11249.0,1992-06-21 08:40:00+00:00,1992,14,Essendon,Adelaide,136.0,92.0,win,1509.5364580211135,1515.5548291363316,6.018371115218071,Football Park
match,11250.0,1992-06-26 08:40:00+00:00,1992,15,Adelaide,Sydney,149.0,82.0,win,1477.1690450560586,1481.6857504975494,4.516705441490778,Football Park
match,11250.0,1992-06-26 08:40:00+00:00,1992,15,Sydney,Adelaide,82.0,149.0,loss,1443.1531360206343,1438.6364305791435,-4.516705441490778,Football Park
match,11251.0,1992-06-27 03:10:00+00:00,1992,15,Essendon,West Coast,62.0,137.0,loss,1515.5548291363316,1508.9323569801682,-6.622472156163429,M.C.G.
match,11251.0,1992-06-27 03:10:00+00:00,1992,15,West Coast,Essendon,137.0,62.0,win,1558.553609815732,1565.1760819718954,6.622472156163429,M.C.G.
match,11252.0,1992-06-27 03:10:00+00:00,1992,15,Richmond,Carlton,123.0,120.0,win,1448.5632883953342,1450.3187444218436,1.7554560265094352,Waverley Park
match,11252.0,1992-06-27 03:10:00+00:00,1992,15,Carlton,Richmond,120.0,123.0,loss,1500.9138408943331,1499.1583848678238,-1.7554560265094352,Waverley Park
match,11253.0,1992-06-27 03:10:00+00:00,1992,15,St Kilda,North Melbourne,117.0,109.0,win,1535.6340554397443,1537.6348414803397,2.0007860405953277,Moorabbin Oval
match,11253.0,1992-06-27 03:10:00+00:00,1992,15,North Melbourne,St Kilda,109.0,117.0,loss,1475.8608166816155,1473.86003064102,-2.0007860405953277,Moorabbin Oval
match,11254.0,1992-06-28 03:10:00+00:00,1992,15,Brisbane Lions,Hawthorn,104.0,108.0,loss,1415.2608780752005,1413.5602911565975,-1.7005869186030889,Carrara
match,11254.0,1992-06-28 03:10:00+00:00,1992,15,Hawthorn,Brisbane Lions,108.0,104.0,win,1544.6379538265212,1546.3385407451242,1.7005869186030889,Carrara
match,11255.0,1992-06-28 03:10:00+00:00,1992,15,Geelong,Western Bulldogs,102.0,93.0,win,1563.0204782820317,1565.3631040276186,2.3426257455868362,Kardinia Park
match,11255.0,1992-06-28 03:10:00+00:00,1992,15,Western Bulldogs,Geelong,93.0,102.0,loss,1531.608795479454,1529.2661697338672,-2.3426257455868362,Kardinia Park
match,11256.0,1992-06-28 03:10:00+00:00,1992,15,Melbourne,Fitzroy,109.0,87.0,win,1482.0160717586348,1485.578719918544,3.562648159909184,M.C.G.
match,11256.0,1992-06-28 03:10:00+00:00,1992,15,Fitzroy,Melbourne,87.0,109.0,loss,1472.585245220471,1469.0225970605618,-3.562648159909184,M.C.G.
match,11257.0,1992-07-03 08:40:00+00:00,1992,16,West Coast,Melbourne,109.0,87.0,win,1565.1760819718954,1567.9209923207795,2.744910348884134,W.A.C.A.
match,11257.0,1992-07-03 08:40:00+00:00,1992,16,Melbourne,West Coast,87.0,109.0,loss,1485.578719918544,1482.83380956966,-2.744910348884134,W.A.C.A.
match,11258.0,1992-07-04 03:10:00+00:00,1992,16,Carlton,Brisbane Lions,179.0,80.0,win,1499.1583848678238,1503.2326248805753,4.0742400127514315,Princes Park
match,11258.0,1992-07-04 03:10:00+00:00,1992,16,Brisbane Lions,Carlton,80.0,179.0,loss,1413.5602911565975,1409.486051143846,-4.0742400127514315,Princes Park
match,11259.0,1992-07-04 03:10:00+00:00,1992,16,Collingwood,Richmond,161.0,98.0,win,1535.4679559179028,1539.1235263038259,3.65557038592305,Victoria Park
