event,match_id,date,year,round,team,opponent,score,opponent_score,result,rating_before,rating_after,rating_change
match,60,2025-04-27T13:15:00,2025,7,Sydney,Gold Coast,79.0,117.0,loss,1600.6077200621921,1576.3021411597765,-24.30557890241573
match,61,2025-04-27T15:20:00,2025,7,Carlton,Geelong,94.0,76.0,win,1502.7604104072077,1521.3666480804127,18.606237673204916
match,61,2025-04-27T15:20:00,2025,7,Geelong,Carlton,76.0,94.0,loss,1622.8644753172148,1604.2582376440098,-18.606237673204916
match,62,2025-04-27T16:45:00,2025,7,Hawthorn,West Coast,124.0,74.0,win,1613.750049011554,1617.0615937017715,3.3115446902175045
match,62,2025-04-27T16:45:00,2025,7,West Coast,Hawthorn,74.0,124.0,loss,1228.5908429566641,1225.2792982664466,-3.3115446902175045
match,63,2025-05-01T19:30:00,2025,8,Essendon,North Melbourne,65.0,62.0,win,1448.2287366385412,1450.2949081994009,2.0661715608595994
match,63,2025-05-01T19:30:00,2025,8,North Melbourne,Essendon,62.0,65.0,loss,1223.1804125213107,1221.114240960451,-2.0661715608595994
match,64,2025-05-02T19:40:00,2025,8,St Kilda,Fremantle,94.0,33.0,win,1468.5648551693187,1493.249828286438,24.684973117119373
match,64,2025-05-02T19:40:00,2025,8,Fremantle,St Kilda,33.0,94.0,loss,1538.337485661042,1513.6525125439225,-24.684973117119373
match,65,2025-05-03T13:20:00,2025,8,Western Bulldogs,Port Adelaide,131.0,41.0,win,1604.695430699145,1622.2286990415257,17.533268342380676
match,65,2025-05-03T13:20:00,2025,8,Port Adelaide,Western Bulldogs,41.0,131.0,loss,1555.099927924332,1537.5666595819512,-17.533268342380676
match,66,2025-05-03T16:15:00,2025,8,Adelaide,Carlton,110.0,50.0,win,1503.2500441882628,1524.352104536375,21.10206034811224
match,66,2025-05-03T16:15:00,2025,8,Carlton,Adelaide,50.0,110.0,loss,1521.3666480804127,1500.2645877323005,-21.10206034811224
match,67,2025-05-03T19:35:00,2025,8,Collingwood,Geelong,87.0,90.0,loss,1643.6660273028715,1635.9675887244277,-7.698438578443734
